매물종류,매물타입,위도,경도
원룸,전세,37.48028,126.980433
원룸,전세,37.496547,126.931198
원룸,전세,37.499534,126.927384
원룸,전세,37.49629,126.929131
원룸,전세,37.481196,126.975506
원룸,전세,37.511474,126.955696
원룸,전세,37.479449,126.974332
원룸,전세,37.497243,126.927004
원룸,전세,37.502056,126.950581
원룸,전세,37.482116,126.975392
원룸,전세,37.497243,126.927004
원룸,전세,37.497243,126.927004
원룸,전세,37.481297,126.971469
원룸,전세,37.481018,126.977692
원룸,전세,37.482152,126.97454
원룸,전세,37.480854,126.976216
원룸,전세,37.482152,126.97454
원룸,전세,37.498696,126.952805
원룸,전세,37.503401,126.922786
원룸,전세,37.499399,126.941168
원룸,전세,37.498074,126.932305
원룸,전세,37.480531,126.978836
원룸,전세,37.49398,126.953622
원룸,전세,37.479966,126.979706
원룸,전세,37.498074,126.932305
원룸,전세,37.479966,126.979706
원룸,전세,37.498074,126.932305
원룸,전세,37.480316,126.977797
원룸,전세,37.498696,126.952805
원룸,전세,37.497451,126.927477
원룸,전세,37.510926,126.955187
원룸,전세,37.507938,126.958264
원룸,전세,37.481018,126.977692
원룸,전세,37.480316,126.977797
원룸,전세,37.505188,126.953615
원룸,전세,37.486839,126.976939
원룸,전세,37.493863,126.953418
원룸,전세,37.481196,126.975506
원룸,전세,37.501194,126.934328
원룸,전세,37.508217,126.932102
원룸,전세,37.483894,126.968434
원룸,전세,37.479874,126.980176
원룸,전세,37.511791,126.945605
원룸,전세,37.479255,126.977584
원룸,전세,37.495351,126.932216
원룸,전세,37.496104,126.930653
원룸,전세,37.496547,126.931198
원룸,전세,37.481107,126.943954
원룸,전세,37.48099,126.945199
원룸,전세,37.478831,126.949465
원룸,전세,37.480804,126.947081
원룸,전세,37.480833,126.945167
원룸,전세,37.487085,126.923938
원룸,전세,37.475036,126.974645
원룸,전세,37.482765,126.952283
원룸,전세,37.481059,126.945532
원룸,전세,37.48033,126.946596
원룸,전세,37.484555,126.946427
원룸,전세,37.487085,126.923938
원룸,전세,37.480087,126.942216
원룸,전세,37.475017,126.981168
원룸,전세,37.481762,126.941352
원룸,전세,37.477808,126.963457
원룸,전세,37.489052,126.925696
원룸,전세,37.488608,126.953152
원룸,전세,37.487317,126.925476
원룸,전세,37.489052,126.925696
원룸,전세,37.485978,126.943213
원룸,전세,37.485184,126.941216
원룸,전세,37.48477,126.940665
원룸,전세,37.483549,126.95655
원룸,전세,37.485282,126.940896
원룸,전세,37.486823,126.941091
원룸,전세,37.481356,126.939365
원룸,전세,37.479826,126.927588
원룸,전세,37.485978,126.943213
원룸,전세,37.474519,126.973258
원룸,전세,37.484483,126.940063
원룸,전세,37.47993,126.94101
원룸,전세,37.48332,126.927781
원룸,전세,37.484269,126.940838
원룸,전세,37.484119,126.944473
원룸,전세,37.48542,126.942683
원룸,전세,37.480479,126.940844
원룸,전세,37.486046,126.942544
원룸,전세,37.47978,126.940865
원룸,전세,37.482853,126.932254
원룸,전세,37.475372,126.97797
원룸,전세,37.483404,126.913663
원룸,전세,37.480583,126.960221
원룸,전세,37.480341,126.957669
원룸,전세,37.486406,126.921164
원룸,전세,37.487335,126.921708
원룸,전세,37.475372,126.97797
원룸,전세,37.482853,126.932254
원룸,전세,37.488439,126.933261
원룸,전세,37.488439,126.933261
원룸,전세,37.47299,126.962775
원룸,전세,37.487881,126.919781
원룸,전세,37.487797,126.932932
원룸,전세,37.481369,126.925794
원룸,전세,37.487572,126.94159
원룸,전세,37.480948,126.933432
원룸,전세,37.471795,126.920938
원룸,전세,37.472906,126.918
원룸,전세,37.490394,126.926637
원룸,전세,37.475493,126.963978
원룸,전세,37.479003,126.933137
원룸,전세,37.487881,126.919781
원룸,전세,37.470129,126.933677
원룸,전세,37.486444,126.937396
원룸,전세,37.480559,126.900374
원룸,전세,37.487363,126.936726
원룸,전세,37.487572,126.94159
원룸,전세,37.474066,126.960337
원룸,전세,37.487108,126.941214
원룸,전세,37.478676,126.96345
원룸,전세,37.473465,126.973142
원룸,전세,37.488811,126.930325
원룸,전세,37.48582,126.948177
원룸,전세,37.486444,126.937396
원룸,전세,37.481874,126.938827
원룸,전세,37.480864,126.96025
원룸,전세,37.48568,126.940351
원룸,전세,37.470912,126.918259
원룸,전세,37.477132,126.957311
원룸,전세,37.482842,126.914582
원룸,전세,37.480154,126.948491
원룸,전세,37.477726,126.965562
원룸,전세,37.484354,126.946865
원룸,전세,37.484061,126.947682
원룸,전세,37.487085,126.923938
원룸,전세,37.484016,126.948166
원룸,전세,37.480212,126.948028
원룸,전세,37.481226,126.948115
원룸,전세,37.483705,126.933373
원룸,전세,37.481828,126.917642
원룸,전세,37.474805,126.979973
원룸,전세,37.483735,126.947805
원룸,전세,37.48504,126.947287
원룸,전세,37.481127,126.946915
원룸,전세,37.480804,126.947081
원룸,전세,37.489329,126.923016
원룸,전세,37.475442,126.977631
원룸,전세,37.489329,126.923016
원룸,전세,37.483816,126.949174
원룸,전세,37.482765,126.952283
원룸,전세,37.489791,126.932813
원룸,전세,37.487085,126.923938
원룸,전세,37.475384,126.93577
원룸,전세,37.488377,126.919655
원룸,전세,37.478567,126.963866
원룸,전세,37.489492,126.937297
원룸,전세,37.487718,126.934753
원룸,전세,37.489329,126.923016
원룸,전세,37.485923,126.951331
원룸,전세,37.489939,126.931589
원룸,전세,37.485785,126.93091
원룸,전세,37.480341,126.957669
원룸,전세,37.487335,126.939151
원룸,전세,37.482626,126.913823
원룸,전세,37.486911,126.931782
원룸,전세,37.481841,126.933984
원룸,전세,37.485056,126.953075
원룸,전세,37.487746,126.941647
원룸,전세,37.481369,126.925794
원룸,전세,37.475105,126.97886
원룸,전세,37.486823,126.941091
원룸,전세,37.490658,126.930706
원룸,전세,37.474041,126.962463
원룸,전세,37.487108,126.941214
원룸,전세,37.480627,126.941016
원룸,전세,37.489254,126.929929
원룸,전세,37.474717,126.961283
원룸,전세,37.475765,126.975364
원룸,전세,37.485025,126.925555
원룸,전세,37.489855,126.933315
원룸,전세,37.487302,126.937257
원룸,전세,37.474446,126.962606
원룸,전세,37.488119,126.934446
원룸,전세,37.476384,126.963045
원룸,전세,37.487335,126.939151
원룸,전세,37.487572,126.94159
원룸,전세,37.475916,126.955127
원룸,전세,37.489773,126.942564
원룸,전세,37.473809,126.964936
원룸,전세,37.475418,126.963413
원룸,전세,37.488849,126.924511
원룸,전세,37.480637,126.942496
원룸,전세,37.480061,126.941047
원룸,전세,37.487746,126.941647
원룸,전세,37.475288,126.964851
원룸,전세,37.473893,126.963053
원룸,전세,37.46783,126.938576
원룸,전세,37.485339,126.934002
원룸,전세,37.485176,126.952992
원룸,전세,37.479003,126.933137
원룸,전세,37.479351,126.963148
원룸,전세,37.481794,126.958209
원룸,전세,37.479441,126.934835
원룸,전세,37.489015,126.923856
원룸,전세,37.486612,126.936554
원룸,전세,37.480948,126.933432
원룸,전세,37.477416,126.946063
원룸,전세,37.477416,126.946063
원룸,전세,37.486307,126.914407
원룸,전세,37.468151,126.936772
원룸,전세,37.4736,126.968683
원룸,전세,37.486823,126.941091
원룸,전세,37.487335,126.939151
원룸,전세,37.484626,126.911332
원룸,전세,37.487572,126.94159
원룸,전세,37.488439,126.933261
원룸,전세,37.487108,126.941214
원룸,전세,37.487335,126.939151
원룸,전세,37.487746,126.941647
원룸,전세,37.486823,126.941091
원룸,전세,37.487746,126.941647
원룸,전세,37.487746,126.941647
원룸,전세,37.490286,126.931898
원룸,전세,37.487363,126.936726
원룸,전세,37.48582,126.948177
원룸,전세,37.487572,126.94159
원룸,전세,37.480405,126.940703
원룸,전세,37.477626,126.91994
원룸,전세,37.487659,126.941618
원룸,전세,37.487659,126.941618
원룸,전세,37.484786,126.951818
원룸,전세,37.48692,126.926459
원룸,전세,37.485445,126.931018
원룸,전세,37.480804,126.947081
원룸,전세,37.485652,126.952041
원룸,전세,37.489052,126.925696
원룸,전세,37.485384,126.951492
원룸,전세,37.484923,126.947158
원룸,전세,37.487659,126.941618
원룸,전세,37.485363,126.914951
원룸,전세,37.48582,126.925377
원룸,전세,37.478668,126.940719
원룸,전세,37.484923,126.947158
원룸,전세,37.4848,126.954695
원룸,전세,37.473465,126.973142
원룸,전세,37.489052,126.922938
원룸,전세,37.485025,126.925555
원룸,전세,37.487157,126.925554
원룸,전세,37.479753,126.943303
원룸,전세,37.485652,126.952041
원룸,전세,37.47826,126.94703
원룸,전세,37.482435,126.924889
원룸,전세,37.481846,126.96102
원룸,전세,37.486506,126.952803
원룸,전세,37.482211,126.95946
원룸,전세,37.489329,126.923016
원룸,전세,37.480172,126.960083
원룸,전세,37.481846,126.96102
원룸,전세,37.489195,126.932324
원룸,전세,37.482269,126.958895
원룸,전세,37.487042,126.954544
원룸,전세,37.483549,126.95655
원룸,전세,37.481088,126.95092
원룸,전세,37.487024,126.953429
원룸,전세,37.481515,126.961543
원룸,전세,37.486506,126.952803
원룸,전세,37.485361,126.951239
원룸,전세,37.487237,126.953927
원룸,전세,37.484892,126.957558
원룸,전세,37.486917,126.954369
원룸,전세,37.47826,126.94703
원룸,전세,37.479695,126.923962
원룸,전세,37.480531,126.941517
원룸,전세,37.480034,126.938991
원룸,전세,37.489211,126.931538
원룸,전세,37.488439,126.933261
원룸,전세,37.482129,126.924889
원룸,전세,37.480938,126.923591
원룸,전세,37.483589,126.933795
원룸,전세,37.482842,126.952608
원룸,전세,37.474476,126.975772
원룸,전세,37.480405,126.940703
원룸,전세,37.480405,126.940703
원룸,전세,37.487335,126.939151
원룸,전세,37.486988,126.932278
원룸,전세,37.48547,126.925903
원룸,전세,37.484229,126.92018
원룸,전세,37.486823,126.941091
원룸,전세,37.486945,126.919728
원룸,전세,37.484229,126.92018
원룸,전세,37.487572,126.94159
원룸,전세,37.487108,126.941214
원룸,전세,37.489329,126.923016
원룸,전세,37.469349,126.969099
원룸,전세,37.473673,126.972497
원룸,전세,37.483577,126.933034
원룸,전세,37.489329,126.923016
원룸,전세,37.485056,126.953075
원룸,전세,37.487999,126.958632
원룸,전세,37.489329,126.923016
원룸,전세,37.471979,126.968803
원룸,전세,37.482029,126.958276
원룸,전세,37.471364,126.96922
원룸,전세,37.482351,126.959219
원룸,전세,37.487572,126.94159
원룸,전세,37.473268,126.970666
원룸,전세,37.489329,126.923016
원룸,전세,37.486549,126.941678
원룸,전세,37.482351,126.959219
원룸,전세,37.487367,126.93646
원룸,전세,37.482088,126.907965
원룸,전세,37.48509,126.912339
원룸,전세,37.488239,126.957539
원룸,전세,37.488439,126.933261
원룸,전세,37.482847,126.905591
원룸,전세,37.485056,126.953075
원룸,전세,37.48788,126.916829
원룸,전세,37.482608,126.92455
원룸,전세,37.475229,126.967805
원룸,전세,37.479454,126.954626
원룸,전세,37.486889,126.928659
원룸,전세,37.469228,126.968481
원룸,전세,37.485056,126.953075
원룸,전세,37.474577,126.964047
원룸,전세,37.472992,126.96263
원룸,전세,37.469026,126.968606
원룸,전세,37.482784,126.91697
원룸,전세,37.473119,126.963224
원룸,전세,37.484326,126.915581
원룸,전세,37.480615,126.959114
원룸,전세,37.486835,126.927541
원룸,전세,37.487419,126.930681
원룸,전세,37.473034,126.975209
원룸,전세,37.488559,126.925974
원룸,전세,37.485472,126.931176
원룸,전세,37.489333,126.92438
원룸,전세,37.489333,126.92438
원룸,전세,37.483172,126.915012
원룸,전세,37.475352,126.973451
원룸,전세,37.478115,126.947478
원룸,전세,37.478115,126.947478
원룸,전세,37.474293,126.953247
원룸,전세,37.475078,126.972183
원룸,전세,37.461814,126.915512
원룸,전세,37.485695,126.912702
원룸,전세,37.473228,126.97028
원룸,전세,37.487735,126.917004
원룸,전세,37.473419,126.961141
원룸,전세,37.479946,126.940896
원룸,전세,37.489329,126.923016
원룸,전세,37.477013,126.938689
원룸,전세,37.477378,126.93069
원룸,전세,37.487335,126.939151
원룸,전세,37.48027,126.962817
원룸,전세,37.479794,126.941019
원룸,전세,37.482751,126.906035
원룸,전세,37.485117,126.932262
원룸,전세,37.480598,126.949298
원룸,전세,37.487044,126.92405
원룸,전세,37.481239,126.906983
원룸,전세,37.473794,126.962702
원룸,전세,37.479441,126.934835
원룸,전세,37.48027,126.962817
원룸,전세,37.487024,126.953429
원룸,전세,37.487419,126.930681
원룸,전세,37.487419,126.930681
원룸,전세,37.487044,126.92405
원룸,전세,37.469823,126.918372
원룸,전세,37.482269,126.958895
원룸,전세,37.482687,126.938408
원룸,전세,37.477841,126.948768
원룸,전세,37.487614,126.933319
원룸,전세,37.483308,126.923999
원룸,전세,37.483053,126.912592
원룸,전세,37.484306,126.95322
원룸,전세,37.485875,126.931027
원룸,전세,37.482087,126.90757
원룸,전세,37.4847,126.92336
원룸,전세,37.480052,126.925375
원룸,전세,37.485579,126.935367
원룸,전세,37.481431,126.908083
원룸,전세,37.483582,126.952998
원룸,전세,37.489015,126.923856
원룸,전세,37.485875,126.931027
원룸,전세,37.487227,126.923809
원룸,전세,37.486469,126.915689
원룸,전세,37.480637,126.942496
원룸,전세,37.473349,126.975533
원룸,전세,37.479003,126.933137
원룸,전세,37.483819,126.949581
원룸,전세,37.485212,126.928696
원룸,전세,37.485893,126.932502
원룸,전세,37.485873,126.928528
원룸,전세,37.485407,126.927982
원룸,전세,37.486565,126.931184
원룸,전세,37.487107,126.930498
원룸,전세,37.485222,126.933569
원룸,전세,37.486156,126.927854
원룸,전세,37.485117,126.932262
원룸,전세,37.485455,126.927773
원룸,전세,37.487054,126.928094
원룸,전세,37.485867,126.9289
원룸,전세,37.481069,126.926801
원룸,전세,37.486596,126.928192
원룸,전세,37.486755,126.927756
원룸,전세,37.485785,126.933354
원룸,전세,37.481449,126.933302
원룸,전세,37.486748,126.927967
원룸,전세,37.486749,126.928591
원룸,전세,37.487079,126.932379
원룸,전세,37.478115,126.947478
원룸,전세,37.461814,126.915512
원룸,전세,37.474966,126.919475
원룸,전세,37.484907,126.91144
원룸,전세,37.47826,126.94703
원룸,전세,37.485811,126.912637
원룸,전세,37.482125,126.908406
원룸,전세,37.485183,126.954677
원룸,전세,37.478821,126.961485
원룸,전세,37.48518,126.911552
원룸,전세,37.470912,126.918259
원룸,전세,37.485132,126.911803
원룸,전세,37.485455,126.911768
원룸,전세,37.483053,126.912592
원룸,전세,37.483368,126.916363
원룸,전세,37.48582,126.948177
원룸,전세,37.467032,126.924095
원룸,전세,37.480405,126.940703
원룸,전세,37.481103,126.902131
원룸,전세,37.482087,126.90757
원룸,전세,37.479765,126.942133
원룸,전세,37.482351,126.959219
원룸,전세,37.480052,126.925375
원룸,전세,37.488559,126.925974
원룸,전세,37.487746,126.941647
원룸,전세,37.487044,126.92405
원룸,전세,37.484572,126.947547
원룸,전세,37.473419,126.961141
원룸,전세,37.48099,126.945199
원룸,전세,37.48274,126.938293
원룸,전세,37.481184,126.940653
원룸,전세,37.488326,126.918153
원룸,전세,37.484056,126.931043
원룸,전세,37.484869,126.952641
원룸,전세,37.483439,126.949273
원룸,전세,37.485018,126.918871
원룸,전세,37.486307,126.914407
원룸,전세,37.486438,126.924554
원룸,전세,37.482207,126.904804
원룸,전세,37.486318,126.917519
원룸,전세,37.482363,126.945302
원룸,전세,37.473039,126.939916
원룸,전세,37.480405,126.940703
원룸,전세,37.487746,126.941647
원룸,전세,37.480637,126.942496
원룸,전세,37.481431,126.908083
원룸,전세,37.47878,126.940909
원룸,전세,37.487335,126.939151
원룸,전세,37.484096,126.94416
원룸,전세,37.490182,126.931943
원룸,전세,37.487335,126.939151
원룸,전세,37.487746,126.941647
원룸,전세,37.487793,126.935205
원룸,전세,37.480559,126.900374
원룸,전세,37.483521,126.94967
원룸,전세,37.473566,126.964514
원룸,전세,37.489195,126.932324
원룸,전세,37.485648,126.946457
원룸,전세,37.484306,126.95322
원룸,전세,37.486823,126.941091
원룸,전세,37.488052,126.917103
원룸,전세,37.487569,126.91528
원룸,전세,37.484362,126.917585
원룸,전세,37.485357,126.920521
원룸,전세,37.487786,126.921572
원룸,전세,37.484986,126.915959
원룸,전세,37.487332,126.915028
